Event Number,Track ID,pT (GeV),Num Hits,Matched
1111,846678585371525120,1.1857089114250092,8,1.0
1111,846678654091001856,1.1290331547928738,8,1.0
1111,846678860249432064,0.25956809877817466,12,0.0
1111,846678928968908800,0.5152951890771581,11,0.0
1111,846680509516873728,0.5349765210259257,7,1.0
1111,846680578236350464,0.4816078993630526,9,1.0
1111,846680646955827200,1.7424664102230571,13,1.0
1111,846680715675303936,1.1425627294088245,13,0.0
1111,846680784394780672,2.872757074366563,15,0.0
1111,846680853114257408,1.160439760079294,13,0.0
1111,846680303375224833,0.21261688994047123,8,1.0
1111,846680303375228930,0.3507636742851516,13,1.0
1111,846683189576466432,0.23360317876856176,7,1.0
1111,846683327032201217,0.16266790765215242,11,1.0
1111,846683533173850112,0.2100959590421199,11,1.0
1111,846683670612803584,0.20422279645636307,12,1.0
1111,846683739332280320,1.5177200968426414,11,1.0
1111,846684220368617472,0.1960981000139395,9,1.0
1111,846684495246524416,1.3708974821206918,7,1.0
1111,846687999939837952,0.9253939547069562,9,1.0
1111,846688068659314688,1.5908235513153315,11,1.0
1111,846690542560477184,0.6503757121887188,13,1.0
1111,851181085487267840,0.23806204145306142,8,1.0
1111,851181154206744576,1.1713586018687556,12,1.0
1111,851181291645698048,0.6194989067106664,9,1.0
1111,851182597315756032,0.8477384013886521,10,1.0
1111,851182666035232768,0.4428871505431724,13,1.0
1111,851182803474186240,0.397194772501469,12,1.0
1111,851182872193662976,0.33804181001378203,10,1.0
1111,851183147071569920,0.36641544222727573,10,1.0
1111,851183971705290752,0.44848094829318086,14,0.0
1111,851184040424767488,0.16217367868660082,9,0.0
1111,851183284527304705,0.4129391227436187,9,1.0
1111,851183284527308802,0.44274733888094053,8,0.0
1111,851185139936395264,0.21929220314414086,9,1.0
1111,851185208655872000,0.19539100897686162,9,1.0
1111,855684822553591808,0.6898087897282027,11,1.0
1111,855684891273068544,0.1930215544051765,10,0.0
1111,855685166150975488,0.666459719933664,12,1.0
1111,855685234870452224,0.7742802436605463,13,1.0
1111,855685303589928960,1.403132960714917,7,1.0
1111,855685922065219584,0.4897556592104178,15,1.0
1111,855685990784696320,0.46368709429194993,12,1.0
1111,855686059504173056,1.3672988063039653,7,1.0
1111,855686128223649792,0.4326077871529607,7,1.0
1111,855687914930044928,0.5821882578717144,13,0.0
1111,855687983649521664,0.3244257941746459,9,1.0
1111,855688052368998400,0.5284746510153228,12,1.0
1111,855688670844289024,0.7020151328633095,9,1.0
1111,855688739563765760,0.3621494588767201,9,1.0
1111,855688808283242496,0.5978056080322619,12,1.0
1111,855689220600102912,0.5944259337130843,12,1.0
1111,855689289319579648,0.18721769952219655,12,1.0
1111,855685853362524161,0.17940767590814358,10,0.0
1111,855685853362532354,0.1826482839299724,7,1.0
1111,855691625781788672,1.8506982025753307,9,1.0
1111,855693137610276864,0.21389145762811612,9,1.0
1111,855696367425683456,0.4421255357040191,10,1.0
1111,860188216022532096,0.8204454708858266,7,1.0
1111,860188284742008832,0.6945049380020767,10,1.0
1111,860188353461485568,0.35006862130436994,11,1.0
1111,860189178095206400,0.5816674544404163,12,1.0
1111,860189315534159872,0.3939528844202453,6,1.0
1111,860189590412066816,0.5474833161427304,13,1.0
1111,860189659131543552,0.3521972726693514,10,1.0
1111,860187872441929729,0.41718113247435484,7,1.0
1111,860187872441933826,0.38418078290180635,10,1.0
1111,860191514557415424,0.3549641360507871,10,1.0
1111,860192201752182784,0.5533338569365728,14,1.0
1111,860193507422240768,0.34043664299444876,9,1.0
1111,864691540771995648,1.0259631099085298,12,1.0
1111,864692159247286272,0.6471940265758986,12,1.0
1111,864692227966763008,0.8017983098072545,10,1.0
1111,864692296686239744,0.3808648582244237,11,1.0
1111,864692846442053632,0.4313526217980498,19,1.0
1111,864692983881007104,0.9203342151591772,9,1.0
1111,864693121319960576,0.15876787196325878,7,1.0
1112,4504974016905216,1.1263373749976764,10,1.0
1112,4505798650626048,0.3641142773906856,8,1.0
1112,4505867370102784,1.353565960596813,10,1.0
1112,4505936089579520,2.2410682209155586,10,0.0
1112,4506004809056256,1.67431656466633,10,0.0
1112,4506142248009728,2.0072245131225297,12,0.0
1112,4506210967486464,1.654979968902084,9,0.0
1112,4506279686963200,0.817787210785114,13,0.0
1112,4506348406439936,0.4402372593756428,12,0.0
1112,4506417125916672,4.715556973477137,13,0.0
1112,4506485845393408,1.5296235886426297,13,0.0
1112,4506554564870144,0.4737971300483341,12,1.0
1112,4506623284346880,0.3103888732036729,10,1.0
1112,4506692003823616,0.5940943115533017,11,1.0
1112,4506829442777088,0.922868846947004,10,1.0
1112,4506898162253824,0.8193443744887882,10,1.0
1112,4506966881730560,1.0630109403936936,11,1.0
1112,4507310479114240,0.4894988036159146,8,1.0
1112,4507379198590976,0.5951032816425015,10,1.0
1112,4507447918067712,0.42937826380192246,13,1.0
1112,4507997673881600,0.44556526712688277,14,1.0
1112,4508547429695488,1.9954416121150522,11,1.0
1112,4508616149172224,0.49279113589562645,12,1.0
1112,4509028466032640,2.0352426449377914,7,1.0
1112,4509234624462848,0.23842079728684096,12,1.0
1112,4510196697137152,0.8401640318900891,8,1.0
1112,4510265416613888,2.918845649197922,13,1.0
1112,4510334136090624,1.1654047425774274,8,0.0
1112,4510402855567360,2.2826067519767292,11,0.0
1112,4510471575044096,0.5061009123554657,10,1.0
1112,4510609013997568,0.5182606080878924,11,1.0
1112,4510677733474304,0.9073215201689967,13,1.0
1112,4510746452951040,1.6339866274056187,14,1.0
1112,4510815172427776,1.3018569203027743,13,1.0
1112,4510883891904512,3.2921791347214135,11,1.0
1112,4510952611381248,0.32600312124401015,11,1.0
1112,4511021330857984,0.969882167778314,13,1.0
1112,4511158769811456,0.18003915300364148,11,1.0
1112,4511227489288192,0.33503888651304725,11,1.0
1112,4511364928241664,0.9120921350766023,11,1.0
1112,4511433647718400,2.1617299889083803,14,1.0
1112,4511502367195136,1.898724330040354,12,1.0
1112,4511571086671872,0.6125379489862008,15,1.0
1112,4511639806148608,0.4387806416450745,12,1.0
1112,4511777245102080,3.959498133703814,14,1.0
1112,4511914684055552,0.5842767294764406,9,1.0
1112,4511983403532288,0.9043688099278686,10,1.0
1112,4512052123009024,0.3141547596687667,14,1.0
1112,4512189561962496,1.1349553946052344,10,1.0
1112,4512258281439232,0.34271858100338426,8,1.0
1112,4512327000915968,1.2632243982759819,12,1.0
1112,4512601878822912,0.20438366454277646,8,1.0
1112,4512670598299648,0.3093089807256916,10,1.0
1112,4512945476206592,0.5918797537323467,14,1.0
1112,4513014195683328,0.29894501729107936,9,1.0
1112,4513838829404160,0.6690944425937299,12,1.0
1112,4513907548880896,0.2204420302965794,9,1.0
1112,4514044987834368,0.44508824657081836,9,1.0
1112,4504699155783682,0.47329291905711807,10,1.0
1112,4516656344731649,0.21696232768251864,11,1.0
1112,4517549681147904,0.27449845334091566,10,1.0
1112,4517618400624640,0.7364454566871115,9,1.0
1112,4517961998008320,2.7991782568894488,10,1.0
1112,4517893295312897,1.3003820197400253,8,1.0
1112,4518236875915264,0.5707242941742751,10,1.0
1112,4518305595392000,0.5145405833608039,6,1.0
1112,4518374314868736,0.1981353287556634,9,1.0
1112,4518443034345472,0.23271061181123484,9,1.0
1112,4518717912252416,1.079175530408007,10,1.0
1112,4519061509636096,0.553899613108485,8,1.0
1112,4519130229112832,0.17743639838889108,8,1.0
1112,4519473826496512,0.34131461558578496,12,1.0
1112,4519954879619074,0.33116649001018916,9,1.0
1112,4523940592484352,0.7686831450262893,12,1.0
1112,4525177543065600,0.2716028169577115,9,1.0
1112,4525521140449280,0.5514597833191853,10,1.0
1112,9007749010554880,0.3566409853477114,7,1.0
1112,9007886449508352,1.1100483403264165,11,1.0
1112,9007955168985088,0.17680082866306585,10,1.0
1112,9008642363752448,0.818998633021466,10,1.0
1112,9008711083229184,0.3744549478790439,10,1.0
1112,9010429070147584,0.33722290570538066,13,1.0
1112,9010635228577792,0.6321237722945341,10,1.0
1112,9010703948054528,1.5829988951879927,8,1.0
1112,9010978825961472,0.23163806243423396,8,1.0
1112,9011047545438208,0.4512185385559837,13,1.0
1112,9011253703868416,0.2436601326714157,14,1.0
1112,9009879331115009,0.32137031175342995,8,1.0
1112,9010497806409730,0.2805951559631093,9,1.0
1112,9012696812879872,0.34044100254341086,10,1.0
1112,9013933763461120,0.4031938031577813,13,1.0
1112,9014689677705216,0.34762234829617533,7,1.0
1112,9014758397181952,0.6385538847648254,7,1.0
1112,13511211198971904,0.20087726665725347,8,1.0
1112,13511279918448640,1.3334574957645484,12,1.0
1112,13512173271646208,0.7334736425475173,12,1.0
1112,13512241991122944,0.32730122915566695,8,1.0
1112,13512310710599680,0.48847609441584117,11,1.0
1112,13512379430076416,0.5115818826126489,9,1.0
1112,13512997905367040,0.33627282771933154,10,1.0
1112,13513066624843776,0.2792538514139579,8,1.0
1112,13513135344320512,0.45249016493976285,13,1.0
1112,13513822539087872,0.30119213798446387,8,1.0
1112,13513959978041344,0.30871478306729,6,1.0
1112,13514372294901760,0.37854788517057286,9,1.0
1112,13514441014378496,0.7736358645664523,8,1.0
1112,13514990770192384,0.27576341959954404,13,1.0
1112,13515059489669120,0.30449675919232877,10,1.0
1112,13516296440250368,0.18084447366070017,8,1.0
1112,13516365159727104,0.7484559124816228,7,1.0
1112,13512035849474049,0.2945759111958726,9,1.0
1112,13517670829785088,0.4989838974801806,10,1.0
1112,18014467228958720,3.679530525961852,7,1.0
1112,18014673387388928,0.617640130487053,14,1.0
1112,18014742106865664,0.8371759894242314,8,1.0
1112,18014810826342400,1.0519696387661164,12,1.0
1112,18015223143202816,0.19228251847298053,9,1.0
1112,18016253935353856,0.7972634617818343,8,1.0
1112,18016666252214272,0.3637135335986999,11,1.0
1112,18016941130121216,0.859013068873702,11,1.0
1112,18017490885935104,0.4646894093207056,7,1.0
1112,18018865275469824,1.5211195677223819,12,1.0
1112,18019415031283712,0.4062247205374287,11,1.0
1112,18019483750760448,0.2792488287739159,8,1.0
1112,18019552470237184,0.16790462059397104,10,1.0
1112,18019621189713920,0.4916698255604843,12,1.0
1112,18020789420818432,0.5469213595293211,12,1.0
1112,18020995579248640,0.5882228355546613,6,1.0
1112,18021407896109056,0.4839066527084019,7,1.0
1112,18021476615585792,0.518673472683604,14,1.0
1112,18021751493492736,0.47082955877882976,7,1.0
1112,18021888932446208,0.36764664881608516,10,1.0
1112,18021957651922944,0.43761966070631847,12,1.0
1112,18022026371399680,0.3267128160953361,9,1.0
1112,18022095090876416,0.26209080402291457,12,1.0
1112,18023538199887872,0.6357658194521838,11,1.0
1112,18023606919364608,0.2999396328238704,10,1.0
1112,18016460110565377,0.24919377438968954,11,1.0
1112,18019346345377794,0.23758074203649568,7,1.0
1112,18020102242832385,0.26506370825728154,9,1.0
1112,18024568992038912,0.8080132478994747,12,1.0
1112,18024637711515648,0.9449886591072117,12,1.0
1112,18024775150469120,0.31381351764338233,13,1.0
1112,18024706447773697,0.37887301568010334,11,1.0
1112,18024706447777794,0.4581772092034437,10,1.0
1112,18025050028376064,0.8021016677689291,14,0.0
1112,18025118747852800,1.4800545321465712,11,1.0
1112,18027180332154880,0.2672151045071104,8,1.0
1112,18027523929538560,0.7815294073261553,7,1.0
1112,18027867526922240,0.2879789443020939,11,1.0
1112,18035495388839936,1.246090919511504,10,1.0
1112,18035564108316672,0.7161824130077485,9,1.0
1112,18039000082153472,0.5892330381975481,8,1.0
1112,18039068801630208,0.17788708513269239,7,1.0
1112,18039893435351040,0.5801148308420767,13,1.0
1112,27022353678467072,0.15893551976102063,9,1.0
1112,27022422397943808,0.4665007822548364,8,1.0
1112,27022491117420544,0.5886401094210003,15,1.0
1112,27022972153757696,0.27753883665398327,8,1.0
1112,27024346543292416,0.6027832314819638,12,1.0
1112,27024415262769152,0.4519456821829293,15,1.0
1112,27025927091257344,0.5910391385455104,12,1.0
1112,27025995810734080,0.29085536241163457,8,1.0
1112,27026064530210816,0.30717459025044574,10,1.0
1112,27026270688641024,0.4527907128153826,8,1.0
1112,27026339408117760,1.6549391281695096,9,1.0
1112,27026408127594496,1.5753114585518262,11,1.0
1112,27026545566547968,0.42941615962171886,10,1.0
1112,27026683005501440,1.8880361728163655,9,1.0
1112,27026957883408384,0.3614081441580993,13,1.0
1112,27027301480792064,2.0640013671499062,13,1.0
1112,27027438919745536,1.121950256343007,12,1.0
1112,27027507639222272,3.06508012430594,10,1.0
1112,27027576358699008,1.5629506712163113,11,0.0
1112,27027645078175744,1.13500232337565,16,1.0
1112,27027713797652480,0.18334883865052068,7,1.0
1112,27027782517129216,1.0805771950376597,10,1.0
1112,27027919956082688,0.2811224910705975,11,1.0
1112,27028469711896576,0.4396594435142812,8,1.0
1112,27028675870326784,0.2596551250342865,11,1.0
1112,27029156906663936,1.2434550312705699,14,1.0
1112,27030737454628864,0.6558280080752008,11,1.0
1112,27030874893582336,0.31022944257574914,8,1.0
1112,27031012332535808,0.5700909159814496,13,1.0
1112,27031081052012544,0.22222835677991512,9,1.0
1112,27031218490966016,0.3456928089917136,14,1.0
1112,27031905685733376,0.691648971743052,7,1.0
1112,27032043124686848,0.5586363896291088,7,1.0
1112,27033692392128512,0.4509336703358023,10,1.0
1112,27033761111605248,0.22134187313515308,9,1.0
1112,27033829831081984,0.33776986378834,6,1.0
1112,27034448306372608,1.1525106425275264,7,1.0
1112,27034585745326080,1.0802050728774732,11,1.0
1112,27034654464802816,1.180101088557457,12,1.0
1112,27034860623233024,2.296813422141299,9,1.0
1112,27034929342709760,0.36016483538436034,12,1.0
1112,27034998062186496,0.3548759098208779,10,1.0
1112,27035066781663232,1.3803511457678797,12,1.0
1112,27035547818000384,0.3531074532434066,11,1.0
1112,27035616537477120,0.8087875378663469,11,1.0
1112,27035685256953856,0.5744838999629975,9,1.0
1112,27035753976430592,1.250700448351565,11,1.0
1112,27035891415384064,0.6280980119712839,10,1.0
1112,27036647329628160,0.38018539382893934,10,1.0
1112,27036784768581632,0.18636593051488942,7,1.0
1112,27037609402302464,0.23707075597374924,7,1.0
1112,27038159158116352,0.6336016199990188,9,1.0
1112,27025720949608449,0.1815696963819703,9,1.0
1112,27025720949612546,0.17136713551187405,8,1.0
1112,27025720949620738,0.2903133147811385,11,1.0
1112,27027370217050113,0.18635713691746475,8,1.0
1112,27027370217054210,0.22109275574808948,9,1.0
1112,27033348811526145,0.37139290210165254,10,0.0
1112,27033348811530242,0.16763769484185534,10,0.0
1112,27033348811534338,0.19338676897767273,11,1.0
1112,27036235029553154,0.33621819936378594,8,1.0
1112,27039670986604544,1.6908735866950422,7,1.0
1112,27040633059278848,0.4523279922248634,10,1.0
1112,27042694660362241,0.2803508204243542,10,1.0
1112,27042900802011136,1.3165609256015347,8,1.0
1112,27043862874685440,0.22747372147244926,9,0.0
1112,27044000313638912,0.27326401341752726,11,1.0
1112,27044481366765570,0.21986146739735124,8,1.0
1112,27045099825266688,2.070373473604825,9,1.0
1112,27045580861603840,0.3087261485952015,11,1.0
1112,27045993178464256,0.47050722295077385,14,1.0
1112,27046061897940992,0.6993763544206366,11,0.0
1112,27047023970615296,0.17979977963402946,9,1.0
1112,27047367567998976,0.39026817835904454,12,1.0
1112,27047573726429184,0.5724873522805286,12,1.0
1112,27048673238056960,0.2365158129719277,9,1.0
1112,27051078419742720,0.24786985124228322,12,1.0
1112,27051147139219456,0.17940066658518838,9,1.0
1112,27053483601428480,0.5174645616980953,8,1.0
1112,27054033357242368,0.6222188948537706,8,1.0
1112,27054102076719104,0.1962922484301049,8,1.0
1112,27054170796195840,0.5601402500668009,11,1.0
1112,27056988311523329,0.3856213588787171,7,1.0
1112,27056988311527426,0.45681144564736065,11,1.0
1112,27064891034566656,0.22326484176608094,7,1.0
1112,27065715668287488,0.5067733830259354,7,1.0
1112,36030102689021952,0.32179932253961446,15,1.0
1112,36030515005882368,1.2035214642762924,8,1.0
1112,36030583725359104,0.6962299130129348,11,1.0
1112,36031820675940352,2.1857537889925958,9,1.0
1112,36032370431754240,0.4027378417629431,13,1.0
1112,36032576590184448,0.3389407283252857,13,1.0
1112,36032782748614656,0.1782984630467486,9,1.0
1112,36033744821288960,0.7070368184251008,8,1.0
1112,36034500735533056,0.18623055250825485,7,1.0
1112,36034569455009792,0.24799930808534576,8,1.0
1112,36030858620047361,0.360726470613352,12,1.0
1112,36030858620051458,0.16652674771973947,7,1.0
1112,36030858620055554,0.3844239366513113,11,1.0
1112,36031545814814721,0.45478025180411685,8,1.0
1112,36031545814818818,0.28254726105178823,10,1.0
1112,36031545814827010,0.17547077970843888,7,1.0
1112,36038074148323328,0.5171882150325872,12,1.0
1112,40532808963194880,0.24148154275749445,8,1.0
1112,40534870547496960,0.35196372264873466,6,1.0
1112,40533358735790081,0.29803634607087476,12,1.0
1112,40535557759053826,0.18659933115697735,8,1.0
1112,40536107498078208,0.6711642994260497,8,1.0
1112,40536176217554944,0.3072616242906748,6,1.0
1112,40537000851275776,0.27985636725008567,9,1.0
1112,49539870778982400,0.8765371827271903,10,1.0
1112,49539939498459136,0.5188387196918001,8,1.0
1112,49540351815319552,1.1476210055561036,9,1.0
1112,49541107729563648,0.2905536844869668,8,1.0
1112,49541176449040384,0.3181832652188958,13,0.0
1112,49541245168517120,0.5886502829130852,13,0.0
1112,49542688277528576,0.6549354961802581,8,1.0
1112,49542756997005312,0.719161148736355,9,1.0
1112,49542963155435520,1.870673847475155,8,1.0
1112,49544062667063296,0.8528246197695112,11,1.0
1112,49544887300784128,0.2781946755900393,9,1.0
1112,49544956020260864,0.24444818149776154,10,1.0
1112,49545162178691072,0.33127391687102314,8,1.0
1112,49545437056598016,0.7369420115037856,10,1.0
1112,49545505776074752,0.3205478149365573,11,1.0
1112,49546055531888640,0.5908354156138866,9,1.0
1112,49546124251365376,1.1269012644611298,9,1.0
1112,49546948885086208,0.49958326801860614,9,1.0
1112,49547017604562944,0.2219614733611732,8,1.0
1112,49547086324039680,0.194623261655927,9,1.0
1112,49547429921423360,0.2431870119969585,9,1.0
1112,49547498640900096,1.838074612539392,9,1.0
1112,49547773518807040,0.34817918169577844,14,1.0
1112,49547910957760512,0.24109932255433775,9,1.0
1112,49547979677237248,0.3569141669375184,13,1.0
1112,49548048396713984,1.0610718645125365,13,1.0
1112,49548117116190720,1.2394229430972092,8,1.0
1112,49549766383632384,0.26784795641379944,7,1.0
1112,49549835103109120,0.410510165838702,13,1.0
1112,49550384858923008,0.24527315882408596,8,1.0
1112,49550659736829952,0.23701074586234167,10,1.0
1112,49550865895260160,0.4892108024632135,7,1.0
1112,49551003334213632,0.4294940302179798,13,1.0
1112,49551072053690368,0.29720410764314187,7,1.0
1112,49542825733263361,0.3510052113094636,10,1.0
1112,49543719086460929,0.425576022566802,10,0.0
1112,49547567377158145,0.28795975511699357,9,1.0
1112,49549010486173698,0.28665907099617466,7,1.0
1112,49554989063864320,0.7838715769749902,10,0.0
1112,49555057783341056,0.5531801180482079,11,0.0
1112,49555195222294528,0.5297265604109002,10,1.0
1112,49555401380724736,0.4976486597899467,13,1.0
1112,49555470100201472,0.203311006363057,7,1.0
1112,49555744978108416,0.3274936832613225,9,1.0
1112,49556432172875776,0.16354979509425405,9,0.0
1112,49556500892352512,0.4115673594429539,12,1.0
1112,49558699932389377,0.300810701333501,10,1.0
1112,49558906074038272,0.7290558754768429,13,1.0
1112,49558974793515008,0.9640027057179638,13,1.0
1112,49564678510084096,0.6312817965096115,11,1.0
1112,49567770886537216,0.2528014151344828,11,1.0
1112,54043264247922688,0.5699680445826872,7,1.0
1112,54043332967399424,0.1742276765905931,9,1.0
1112,54043401686876160,0.3660622377470226,8,1.0
1112,54043539125829632,1.1960677533634942,12,1.0
1112,54044157601120256,0.5361948370192295,10,1.0
1112,54044226320596992,0.4949352333904245,10,1.0
1112,54044295040073728,0.18139719261720835,8,1.0
1112,54044501198503936,0.5505192319760033,14,1.0
1112,54044569917980672,0.8176508570966499,10,1.0
1112,54045050954317824,1.5867458624979174,10,1.0
1112,54045257112748032,0.23604475178347734,9,1.0
1112,54045394551701504,1.138148830444401,13,1.0
1112,54045463271178240,0.7104654999158969,11,1.0
1112,54045531990654976,0.3150046502002394,11,1.0
1112,54045600710131712,1.1793939723876379,11,1.0
1112,54046700221759488,0.4458362884797543,10,1.0
1112,54046906380189696,0.7024763925145794,12,0.0
1112,54046975099666432,1.6583089680740624,14,1.0
1112,54047181258096640,0.3528503188990054,10,1.0
1112,54047249977573376,0.777155436213912,11,1.0
1112,54047387416526848,0.32068921636299375,13,1.0
1112,54047524855480320,1.0999837137421071,11,1.0
1112,54047593574957056,0.5956814788795348,13,1.0
1112,54047662294433792,0.6786166907240088,10,1.0
1112,54047868452864000,0.3516630296504781,11,1.0
1112,54047937172340736,0.1957753916776933,8,1.0
1112,54049586439782400,0.46317064879466485,10,1.0
1112,54049723878735872,0.36461491158966425,8,1.0
1112,54049792598212608,1.616052885742385,11,1.0
1112,54050204915073024,3.5480418925427153,14,0.0
1112,54050273634549760,1.8105971406179295,11,0.0
1112,54050342354026496,0.2687566946381665,12,1.0
1112,54050411073503232,0.5925150230977889,8,1.0
1112,54050479792979968,0.18599961918769362,7,1.0
1112,54050754670886912,0.4296458165198839,8,1.0
1112,54050892109840384,1.24979503881489,11,1.0
1112,54050960829317120,0.6430297068300068,12,1.0
1112,54051029548793856,1.5298051298797513,11,1.0
1112,54051098268270592,0.5839514376865752,12,1.0
1112,54051166987747328,0.23871058437350584,10,1.0
1112,54051373146177536,0.6855834626401353,11,1.0
1112,54051441865654272,2.048954952064666,9,1.0
1112,54051579304607744,0.3518238948756706,14,1.0
1112,54051648024084480,2.7065361264357213,10,1.0
1112,54051716743561216,0.6063852918435243,11,1.0
1112,54051785463037952,0.40426107621921914,13,1.0
1112,54051854182514688,0.74730985738666,15,1.0
1112,54051922901991424,1.0764972388913365,12,1.0
1112,54051991621468160,2.5807059504243166,13,0.0
1112,54052060340944896,1.602809196431416,12,1.0
1112,54052129060421632,1.0421187586794203,12,1.0
1112,54052266499375104,1.025720791126581,11,0.0
1112,54052335218851840,1.0823465943230863,13,0.0
1112,54053091133095936,0.257675464753827,6,1.0
1112,54053709608386560,1.0187753211796993,12,1.0
1112,54053847047340032,0.3627416890287118,10,1.0
1112,54053915766816768,0.2688626637076921,8,1.0
1112,54053984486293504,0.44937864193618543,11,1.0
1112,54054053205770240,0.4800513975505474,12,1.0
1112,54054190644723712,0.46096406939772755,7,1.0
1112,54055083997921280,0.7860425112486502,8,1.0
1112,54055152717398016,0.42840876238904946,10,1.0
1112,54055221436874752,0.6428336750329642,14,1.0
1112,54056320948502528,0.3399976852952253,8,1.0
1112,54056389667979264,0.2372898335372008,9,1.0
1112,54045325849010178,0.37657760099607934,11,1.0
1112,54047043835928578,0.4701377104669474,14,1.0
1112,54049380298137602,0.3370701600645062,8,0.0
1112,54049655176040449,0.5073389778424304,9,0.0
1112,54057283021176832,0.7632165974692695,9,0.0
1112,54057351740653568,0.19558700102884224,8,1.0
1112,54059413324955648,0.3870823099380637,11,1.0
1112,54059482044432384,0.8934114704484412,7,1.0
1112,54059688202862592,0.18955752809521695,6,1.0
1112,54059756922339328,0.553590783594493,11,1.0
1112,54059825641816064,1.0540420821347265,9,1.0
1112,54062643140362240,0.3379904578374324,10,1.0
1112,54062986737745920,0.17720128032996715,7,1.0
1112,54063055457222656,0.21047915080746085,9,1.0
1112,54063399054606336,0.6846770308809874,8,1.0
1112,54063467774083072,0.7177879423919304,10,1.0
1112,54063536493559808,1.0692112837331726,10,1.0
1112,54063605213036544,0.5495105918463039,10,0.0
1112,54063742685560834,0.3643418208205479,9,0.0
1112,54063742668771329,0.2885798089707573,8,0.0
1112,54066903747919872,0.4249259235334946,11,1.0
1112,54074325451407360,0.8923338905323129,10,1.0
1112,54076455755186176,0.8295455004332059,6,0.0
1112,54076524474662912,0.3156387969153916,7,0.0
1112,54077005511000064,0.2889562494549418,8,1.0
1112,54077074230476800,0.3148606538628018,11,1.0
1112,54077142949953536,0.41528864527974846,7,1.0
1112,54077417827860480,0.21831681701259212,8,1.0
1112,54079410692685824,0.23261058033691448,7,1.0
1112,54079548131639296,0.7369541382367711,6,1.0
1112,54079823009546240,0.47382406105110025,13,1.0
1112,54080441484836864,1.8661284087265977,8,1.0
1112,54080647643267072,2.2666175279005643,8,1.0
1112,58546932594769920,0.3023815911263754,10,1.0
1112,58547070033723392,1.5543311510607105,10,1.0
1112,58547138753200128,1.5964451044434624,14,0.0
1112,58547207472676864,0.9073161217993088,9,1.0
1112,58547276192153600,0.6286918618669698,11,1.0
1112,58547413631107072,0.8062322253151877,13,1.0
1112,58547482350583808,1.5307199091497645,11,1.0
1112,58547551070060544,0.8740322361796385,12,1.0
1112,58547619789537280,0.439321726151036,10,1.0
1112,58548375703781376,0.7608364237851906,11,1.0
1112,58548444423258112,0.4145738582857093,8,1.0
1112,58548719301165056,0.3527503878957469,7,1.0
1112,58549543934885888,0.4002265661647502,7,1.0
1112,58549612654362624,0.5046706179829159,13,1.0
1112,58549750093316096,0.9209146234272726,6,1.0
1112,58550918324420608,0.7525517693960448,11,1.0
1112,58550987043897344,1.2508107394693888,12,1.0
1112,58551055763374080,0.7115850106542426,12,1.0
1112,58551124482850816,0.3496453160315889,8,1.0
1112,58551193202327552,1.520178980418481,10,1.0
1112,58552705030815744,0.6334412319625167,11,1.0
1112,58552773750292480,0.37939691606267,9,1.0
1112,58553117347676160,0.22194321091134853,12,1.0
1112,58553186067152896,0.45281238007706015,10,1.0
1112,58553254786629632,0.4549706253590425,7,1.0
1112,58553323506106368,0.36978971179588294,10,1.0
1112,58553941981396992,0.5874712334048264,11,1.0
1112,58554423017734144,0.2655473492902618,7,1.0
1112,58554560456687616,0.5121996590528627,11,1.0
1112,58554629176164352,1.5469935083058708,10,1.0
1112,58554835334594560,3.304721103069713,12,1.0
1112,58554904054071296,1.3940346255636296,14,1.0
1112,58554972773548032,2.307576913106763,11,1.0
1112,58555041493024768,0.5076725431342217,11,1.0
1112,58555110212501504,1.0661526788458622,13,1.0
1112,58555247651454976,0.8379054625791461,12,1.0
1112,58555385090408448,1.1793267025420708,7,1.0
1112,58556278443606016,1.4585537837463676,15,1.0
1112,58558683625291776,1.2786070266134757,14,1.0
1112,58558752344768512,0.9896873684028357,12,1.0
1112,58558821064245248,1.139403082724423,11,1.0
1112,58558889783721984,0.7739181443208037,13,1.0
1112,58559027222675456,0.18534607534150183,9,1.0
1112,58561982160175104,0.36027498865401586,10,1.0
1112,58562188318605312,0.5700785941823014,12,1.0
1112,58562257038082048,0.4933197242192037,11,1.0
1112,58562325757558784,1.090664511678758,12,1.0
1112,58562394477035520,0.41625059921824287,12,1.0
1112,58548856756899841,0.18717915020032402,6,0.0
1112,58549269073760257,0.4292676089332971,8,1.0
1112,58549269073764354,0.3488873528708255,13,1.0
1112,58560126751084545,0.39220828335622904,12,0.0
1112,58560126751088642,0.4287950241152985,8,1.0
1112,58560332909518850,0.329066512394475,9,1.0
1112,58561363701669890,0.45479867978819905,9,1.0
1112,58563150391279616,1.0045492236216342,10,0.0
1112,58563700147093504,1.150732519468707,10,0.0
1112,58563768866570240,0.26746424407181024,10,1.0
1112,58563906305523712,0.2393027211274844,9,1.0
1112,58563975025000448,1.0639202784525243,11,1.0
1112,58564387341860864,2.4070379479391066,8,1.0
1112,58564937114456065,0.16441709133352062,9,1.0
1112,58565211975581696,0.6929165297960101,11,1.0
1112,58566586365116416,0.25824115025507094,11,1.0
1112,58566655084593152,0.42007277949578536,8,0.0
1112,58567685876744192,0.5230087754465944,12,1.0
1112,58567754596220928,0.9082242590963282,13,1.0
1112,58569747461046272,0.6212307147106335,9,1.0
1112,58570572094767104,0.4695744091707037,10,1.0
1112,58570503392071681,0.4300882018154031,11,1.0
