,volume_id,layer_id,module_id,cx,cy,cz,rot_xu,rot_xv,rot_xw,rot_yu,rot_yv,rot_yw,rot_zu,rot_zv,rot_zw,module_t,module_minhu,module_maxhu,module_hv,pitch_u,pitch_v,umid,um_idx
1150,8,6,479,-34.436,-110.509,175.0,0.986894,0.0,-0.161368,-0.161368,0.0,-0.986894,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_479,1150
1151,8,6,480,-20.8645,-113.854,175.0,0.99915,0.0,-0.041234,-0.041234,0.0,-0.99915,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_480,1151
1152,8,6,481,-6.98881,-115.539,175.0,0.996835,0.0,0.0795008,0.0795008,0.0,-0.996835,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_481,1152
1153,8,6,482,6.98881,-115.539,175.0,0.979984,0.0,0.199076,0.199076,0.0,-0.979984,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_482,1153
1154,8,6,483,20.8645,-113.854,175.0,0.948843,0.0,0.315749,0.315749,0.0,-0.948843,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_483,1154
1155,8,6,484,34.436,-110.509,175.0,0.903865,0.0,0.427817,0.427817,0.0,-0.903865,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_484,1155
1156,8,6,485,47.5053,-105.552,175.0,0.845708,0.0,0.533647,0.533647,0.0,-0.845708,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_485,1156
1157,8,6,486,59.8819,-99.0567,175.0,0.775217,0.0,0.631695,0.631695,0.0,-0.775217,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_486,1157
1158,8,6,487,71.3852,-91.1165,175.0,0.693423,0.0,0.720531,0.720531,0.0,-0.693423,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_487,1158
1159,8,6,488,81.8476,-81.8476,175.0,0.601517,0.0,0.79886,0.79886,0.0,-0.601517,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_488,1159
1160,8,6,489,91.1165,-71.3852,175.0,0.500839,0.0,0.865541,0.865541,0.0,-0.500839,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_489,1160
1161,8,6,490,99.0567,-59.8819,175.0,0.392858,0.0,0.919599,0.919599,0.0,-0.392858,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_490,1161
1162,8,6,491,105.552,-47.5053,175.0,0.279148,0.0,0.960248,0.960248,0.0,-0.279148,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_491,1162
1163,8,6,492,110.509,-34.436,175.0,0.161368,0.0,0.986894,0.986894,0.0,-0.161368,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_492,1163
1164,8,6,493,113.854,-20.8645,175.0,0.041234,0.0,0.99915,0.99915,0.0,-0.041234,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_493,1164
1165,8,6,494,115.539,-6.98881,175.0,-0.0795008,0.0,0.996835,0.996835,0.0,0.0795008,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_494,1165
1166,8,6,495,115.539,6.98881,175.0,-0.199076,0.0,0.979984,0.979984,0.0,0.199076,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_495,1166
1167,8,6,496,113.854,20.8645,175.0,-0.315749,0.0,0.948843,0.948843,0.0,0.315749,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_496,1167
1168,8,6,497,110.509,34.436,175.0,-0.427817,0.0,0.903865,0.903865,0.0,0.427817,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_497,1168
1169,8,6,498,105.552,47.5053,175.0,-0.533647,0.0,0.845708,0.845708,0.0,0.533647,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_498,1169
1170,8,6,499,99.0567,59.8819,175.0,-0.631695,0.0,0.775217,0.775217,0.0,0.631695,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_499,1170
1171,8,6,500,91.1165,71.3852,175.0,-0.720531,0.0,0.693423,0.693423,0.0,0.720531,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_500,1171
1172,8,6,501,81.8476,81.8476,175.0,-0.79886,0.0,0.601517,0.601517,0.0,0.79886,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_501,1172
1173,8,6,502,71.3852,91.1165,175.0,-0.865541,0.0,0.500839,0.500839,0.0,0.865541,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_502,1173
1174,8,6,503,59.8819,99.0567,175.0,-0.919599,0.0,0.392858,0.392858,0.0,0.919599,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_503,1174
1175,8,6,504,47.5053,105.552,175.0,-0.960248,0.0,0.279148,0.279148,0.0,0.960248,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_504,1175
1176,8,6,505,34.436,110.509,175.0,-0.986894,0.0,0.161368,0.161368,0.0,0.986894,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_505,1176
1177,8,6,506,20.8645,113.854,175.0,-0.99915,0.0,0.041234,0.041234,0.0,0.99915,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_506,1177
1178,8,6,507,6.98881,115.539,175.0,-0.996835,0.0,-0.0795008,-0.0795008,0.0,0.996835,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_507,1178
1179,8,6,508,-6.98881,115.539,175.0,-0.979984,0.0,-0.199076,-0.199076,0.0,0.979984,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_508,1179
1180,8,6,509,-20.8645,113.854,175.0,-0.948843,0.0,-0.315749,-0.315749,0.0,0.948843,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_509,1180
1181,8,6,510,-34.436,110.509,175.0,-0.903865,0.0,-0.427817,-0.427817,0.0,0.903865,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_510,1181
1182,8,6,511,-47.5053,105.552,175.0,-0.845708,0.0,-0.533647,-0.533647,0.0,0.845708,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_511,1182
1183,8,6,512,-59.8819,99.0567,175.0,-0.775217,0.0,-0.631695,-0.631695,0.0,0.775217,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_512,1183
1184,8,6,513,-71.3852,91.1165,175.0,-0.693423,0.0,-0.720531,-0.720531,0.0,0.693423,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_513,1184
1185,8,6,514,-81.8476,81.8476,175.0,-0.601517,0.0,-0.79886,-0.79886,0.0,0.601517,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_514,1185
1186,8,6,515,-91.1165,71.3852,175.0,-0.500839,0.0,-0.865541,-0.865541,0.0,0.500839,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_515,1186
1187,8,6,516,-99.0567,59.8819,175.0,-0.392858,0.0,-0.919599,-0.919599,0.0,0.392858,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_516,1187
1188,8,6,517,-105.552,47.5053,175.0,-0.279148,0.0,-0.960248,-0.960248,0.0,0.279148,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_517,1188
1189,8,6,518,-110.509,34.436,175.0,-0.161368,0.0,-0.986894,-0.986894,0.0,0.161368,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_518,1189
1190,8,6,519,-113.854,20.8645,175.0,-0.041234,0.0,-0.99915,-0.99915,0.0,0.041234,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_519,1190
1191,8,6,520,-115.539,6.98881,175.0,0.0795008,0.0,-0.996835,-0.996835,0.0,-0.0795008,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_520,1191
1192,8,6,521,-116.038,-7.019,245.0,0.199076,0.0,-0.979984,-0.979984,0.0,-0.199076,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_521,1192
1193,8,6,522,-114.346,-20.9546,245.0,0.315749,0.0,-0.948843,-0.948843,0.0,-0.315749,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_522,1193
1194,8,6,523,-110.986,-34.5847,245.0,0.427817,0.0,-0.903865,-0.903865,0.0,-0.427817,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_523,1194
1195,8,6,524,-106.008,-47.7105,245.0,0.533647,0.0,-0.845708,-0.845708,0.0,-0.533647,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_524,1195
1196,8,6,525,-99.4846,-60.1405,245.0,0.631695,0.0,-0.775217,-0.775217,0.0,-0.631695,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_525,1196
1197,8,6,526,-91.5101,-71.6936,245.0,0.720531,0.0,-0.693423,-0.693423,0.0,-0.720531,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_526,1197
1198,8,6,527,-82.2012,-82.2012,245.0,0.79886,0.0,-0.601517,-0.601517,0.0,-0.79886,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_527,1198
1199,8,6,528,-71.6936,-91.5101,245.0,0.865541,0.0,-0.500839,-0.500839,0.0,-0.865541,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_528,1199
1200,8,6,529,-60.1405,-99.4846,245.0,0.919599,0.0,-0.392858,-0.392858,0.0,-0.919599,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_529,1200
1201,8,6,530,-47.7105,-106.008,245.0,0.960248,0.0,-0.279148,-0.279148,0.0,-0.960248,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_530,1201
1202,8,6,531,-34.5847,-110.986,245.0,0.986894,0.0,-0.161368,-0.161368,0.0,-0.986894,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_531,1202
1203,8,6,532,-20.9546,-114.346,245.0,0.99915,0.0,-0.041234,-0.041234,0.0,-0.99915,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_532,1203
1204,8,6,533,-7.019,-116.038,245.0,0.996835,0.0,0.0795008,0.0795008,0.0,-0.996835,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_533,1204
1205,8,6,534,7.019,-116.038,245.0,0.979984,0.0,0.199076,0.199076,0.0,-0.979984,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_534,1205
1206,8,6,535,20.9546,-114.346,245.0,0.948843,0.0,0.315749,0.315749,0.0,-0.948843,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_535,1206
1207,8,6,536,34.5847,-110.986,245.0,0.903865,0.0,0.427817,0.427817,0.0,-0.903865,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_536,1207
1208,8,6,537,47.7105,-106.008,245.0,0.845708,0.0,0.533647,0.533647,0.0,-0.845708,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_537,1208
1209,8,6,538,60.1405,-99.4846,245.0,0.775217,0.0,0.631695,0.631695,0.0,-0.775217,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_538,1209
1210,8,6,539,71.6936,-91.5101,245.0,0.693423,0.0,0.720531,0.720531,0.0,-0.693423,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_539,1210
1211,8,6,540,82.2012,-82.2012,245.0,0.601517,0.0,0.79886,0.79886,0.0,-0.601517,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_540,1211
1212,8,6,541,91.5101,-71.6936,245.0,0.500839,0.0,0.865541,0.865541,0.0,-0.500839,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_541,1212
1213,8,6,542,99.4846,-60.1405,245.0,0.392858,0.0,0.919599,0.919599,0.0,-0.392858,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_542,1213
1214,8,6,543,106.008,-47.7105,245.0,0.279148,0.0,0.960248,0.960248,0.0,-0.279148,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_543,1214
1215,8,6,544,110.986,-34.5847,245.0,0.161368,0.0,0.986894,0.986894,0.0,-0.161368,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_544,1215
1216,8,6,545,114.346,-20.9546,245.0,0.041234,0.0,0.99915,0.99915,0.0,-0.041234,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_545,1216
1217,8,6,546,116.038,-7.019,245.0,-0.0795008,0.0,0.996835,0.996835,0.0,0.0795008,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_546,1217
1218,8,6,547,116.038,7.019,245.0,-0.199076,0.0,0.979984,0.979984,0.0,0.199076,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_547,1218
1219,8,6,548,114.346,20.9546,245.0,-0.315749,0.0,0.948843,0.948843,0.0,0.315749,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_548,1219
1220,8,6,549,110.986,34.5847,245.0,-0.427817,0.0,0.903865,0.903865,0.0,0.427817,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_549,1220
1221,8,6,550,106.008,47.7105,245.0,-0.533647,0.0,0.845708,0.845708,0.0,0.533647,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_550,1221
1222,8,6,551,99.4846,60.1405,245.0,-0.631695,0.0,0.775217,0.775217,0.0,0.631695,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_551,1222
1223,8,6,552,91.5101,71.6936,245.0,-0.720531,0.0,0.693423,0.693423,0.0,0.720531,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_552,1223
1224,8,6,553,82.2012,82.2012,245.0,-0.79886,0.0,0.601517,0.601517,0.0,0.79886,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_553,1224
1225,8,6,554,71.6936,91.5101,245.0,-0.865541,0.0,0.500839,0.500839,0.0,0.865541,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_554,1225
1226,8,6,555,60.1405,99.4846,245.0,-0.919599,0.0,0.392858,0.392858,0.0,0.919599,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_555,1226
1227,8,6,556,47.7105,106.008,245.0,-0.960248,0.0,0.279148,0.279148,0.0,0.960248,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_556,1227
1228,8,6,557,34.5847,110.986,245.0,-0.986894,0.0,0.161368,0.161368,0.0,0.986894,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_557,1228
1229,8,6,558,20.9546,114.346,245.0,-0.99915,0.0,0.041234,0.041234,0.0,0.99915,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_558,1229
1230,8,6,559,7.019,116.038,245.0,-0.996835,0.0,-0.0795008,-0.0795008,0.0,0.996835,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_559,1230
1231,8,6,560,-7.019,116.038,245.0,-0.979984,0.0,-0.199076,-0.199076,0.0,0.979984,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_560,1231
1232,8,6,561,-20.9546,114.346,245.0,-0.948843,0.0,-0.315749,-0.315749,0.0,0.948843,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_561,1232
1233,8,6,562,-34.5847,110.986,245.0,-0.903865,0.0,-0.427817,-0.427817,0.0,0.903865,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_562,1233
1234,8,6,563,-47.7105,106.008,245.0,-0.845708,0.0,-0.533647,-0.533647,0.0,0.845708,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_563,1234
1235,8,6,564,-60.1405,99.4846,245.0,-0.775217,0.0,-0.631695,-0.631695,0.0,0.775217,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_564,1235
1236,8,6,565,-71.6936,91.5101,245.0,-0.693423,0.0,-0.720531,-0.720531,0.0,0.693423,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_565,1236
1237,8,6,566,-82.2012,82.2012,245.0,-0.601517,0.0,-0.79886,-0.79886,0.0,0.601517,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_566,1237
1238,8,6,567,-91.5101,71.6936,245.0,-0.500839,0.0,-0.865541,-0.865541,0.0,0.500839,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_567,1238
1239,8,6,568,-99.4846,60.1405,245.0,-0.392858,0.0,-0.919599,-0.919599,0.0,0.392858,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_568,1239
1240,8,6,569,-106.008,47.7105,245.0,-0.279148,0.0,-0.960248,-0.960248,0.0,0.279148,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_569,1240
1241,8,6,570,-110.986,34.5847,245.0,-0.161368,0.0,-0.986894,-0.986894,0.0,0.161368,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_570,1241
1242,8,6,571,-114.346,20.9546,245.0,-0.041234,0.0,-0.99915,-0.99915,0.0,0.041234,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_571,1242
1243,8,6,572,-116.038,7.019,245.0,0.0795008,0.0,-0.996835,-0.996835,0.0,-0.0795008,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_572,1243
1244,8,6,573,-115.539,-6.98881,315.0,0.199076,0.0,-0.979984,-0.979984,0.0,-0.199076,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_573,1244
1245,8,6,574,-113.854,-20.8645,315.0,0.315749,0.0,-0.948843,-0.948843,0.0,-0.315749,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_574,1245
1246,8,6,575,-110.509,-34.436,315.0,0.427817,0.0,-0.903865,-0.903865,0.0,-0.427817,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_575,1246
1247,8,6,576,-105.552,-47.5053,315.0,0.533647,0.0,-0.845708,-0.845708,0.0,-0.533647,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_576,1247
1248,8,6,577,-99.0567,-59.8819,315.0,0.631695,0.0,-0.775217,-0.775217,0.0,-0.631695,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_577,1248
1249,8,6,578,-91.1165,-71.3852,315.0,0.720531,0.0,-0.693423,-0.693423,0.0,-0.720531,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_578,1249
1250,8,6,579,-81.8476,-81.8476,315.0,0.79886,0.0,-0.601517,-0.601517,0.0,-0.79886,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_579,1250
1251,8,6,580,-71.3852,-91.1165,315.0,0.865541,0.0,-0.500839,-0.500839,0.0,-0.865541,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_580,1251
1252,8,6,581,-59.8819,-99.0567,315.0,0.919599,0.0,-0.392858,-0.392858,0.0,-0.919599,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_581,1252
1253,8,6,582,-47.5053,-105.552,315.0,0.960248,0.0,-0.279148,-0.279148,0.0,-0.960248,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_582,1253
1254,8,6,583,-34.436,-110.509,315.0,0.986894,0.0,-0.161368,-0.161368,0.0,-0.986894,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_583,1254
1255,8,6,584,-20.8645,-113.854,315.0,0.99915,0.0,-0.041234,-0.041234,0.0,-0.99915,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_584,1255
1256,8,6,585,-6.98881,-115.539,315.0,0.996835,0.0,0.0795008,0.0795008,0.0,-0.996835,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_585,1256
1257,8,6,586,6.98881,-115.539,315.0,0.979984,0.0,0.199076,0.199076,0.0,-0.979984,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_586,1257
1258,8,6,587,20.8645,-113.854,315.0,0.948843,0.0,0.315749,0.315749,0.0,-0.948843,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_587,1258
1259,8,6,588,34.436,-110.509,315.0,0.903865,0.0,0.427817,0.427817,0.0,-0.903865,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_588,1259
1260,8,6,589,47.5053,-105.552,315.0,0.845708,0.0,0.533647,0.533647,0.0,-0.845708,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_589,1260
1261,8,6,590,59.8819,-99.0567,315.0,0.775217,0.0,0.631695,0.631695,0.0,-0.775217,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_590,1261
1262,8,6,591,71.3852,-91.1165,315.0,0.693423,0.0,0.720531,0.720531,0.0,-0.693423,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_591,1262
1263,8,6,592,81.8476,-81.8476,315.0,0.601517,0.0,0.79886,0.79886,0.0,-0.601517,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_592,1263
1264,8,6,593,91.1165,-71.3852,315.0,0.500839,0.0,0.865541,0.865541,0.0,-0.500839,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_593,1264
1265,8,6,594,99.0567,-59.8819,315.0,0.392858,0.0,0.919599,0.919599,0.0,-0.392858,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_594,1265
1266,8,6,595,105.552,-47.5053,315.0,0.279148,0.0,0.960248,0.960248,0.0,-0.279148,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_595,1266
1267,8,6,596,110.509,-34.436,315.0,0.161368,0.0,0.986894,0.986894,0.0,-0.161368,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_596,1267
1268,8,6,597,113.854,-20.8645,315.0,0.041234,0.0,0.99915,0.99915,0.0,-0.041234,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_597,1268
1269,8,6,598,115.539,-6.98881,315.0,-0.0795008,0.0,0.996835,0.996835,0.0,0.0795008,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_598,1269
1270,8,6,599,115.539,6.98881,315.0,-0.199076,0.0,0.979984,0.979984,0.0,0.199076,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_599,1270
1271,8,6,600,113.854,20.8645,315.0,-0.315749,0.0,0.948843,0.948843,0.0,0.315749,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_600,1271
1272,8,6,601,110.509,34.436,315.0,-0.427817,0.0,0.903865,0.903865,0.0,0.427817,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_601,1272
1273,8,6,602,105.552,47.5053,315.0,-0.533647,0.0,0.845708,0.845708,0.0,0.533647,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_602,1273
1274,8,6,603,99.0567,59.8819,315.0,-0.631695,0.0,0.775217,0.775217,0.0,0.631695,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_603,1274
1275,8,6,604,91.1165,71.3852,315.0,-0.720531,0.0,0.693423,0.693423,0.0,0.720531,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_604,1275
1276,8,6,605,81.8476,81.8476,315.0,-0.79886,0.0,0.601517,0.601517,0.0,0.79886,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_605,1276
1277,8,6,606,71.3852,91.1165,315.0,-0.865541,0.0,0.500839,0.500839,0.0,0.865541,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_606,1277
1278,8,6,607,59.8819,99.0567,315.0,-0.919599,0.0,0.392858,0.392858,0.0,0.919599,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_607,1278
1279,8,6,608,47.5053,105.552,315.0,-0.960248,0.0,0.279148,0.279148,0.0,0.960248,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_608,1279
1280,8,6,609,34.436,110.509,315.0,-0.986894,0.0,0.161368,0.161368,0.0,0.986894,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_609,1280
1281,8,6,610,20.8645,113.854,315.0,-0.99915,0.0,0.041234,0.041234,0.0,0.99915,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_610,1281
1282,8,6,611,6.98881,115.539,315.0,-0.996835,0.0,-0.0795008,-0.0795008,0.0,0.996835,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_611,1282
1283,8,6,612,-6.98881,115.539,315.0,-0.979984,0.0,-0.199076,-0.199076,0.0,0.979984,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_612,1283
1284,8,6,613,-20.8645,113.854,315.0,-0.948843,0.0,-0.315749,-0.315749,0.0,0.948843,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_613,1284
1285,8,6,614,-34.436,110.509,315.0,-0.903865,0.0,-0.427817,-0.427817,0.0,0.903865,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_614,1285
1286,8,6,615,-47.5053,105.552,315.0,-0.845708,0.0,-0.533647,-0.533647,0.0,0.845708,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_615,1286
1287,8,6,616,-59.8819,99.0567,315.0,-0.775217,0.0,-0.631695,-0.631695,0.0,0.775217,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_616,1287
1288,8,6,617,-71.3852,91.1165,315.0,-0.693423,0.0,-0.720531,-0.720531,0.0,0.693423,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_617,1288
1289,8,6,618,-81.8476,81.8476,315.0,-0.601517,0.0,-0.79886,-0.79886,0.0,0.601517,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_618,1289
1290,8,6,619,-91.1165,71.3852,315.0,-0.500839,0.0,-0.865541,-0.865541,0.0,0.500839,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_619,1290
1291,8,6,620,-99.0567,59.8819,315.0,-0.392858,0.0,-0.919599,-0.919599,0.0,0.392858,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_620,1291
1292,8,6,621,-105.552,47.5053,315.0,-0.279148,0.0,-0.960248,-0.960248,0.0,0.279148,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_621,1292
1293,8,6,622,-110.509,34.436,315.0,-0.161368,0.0,-0.986894,-0.986894,0.0,0.161368,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_622,1293
1294,8,6,623,-113.854,20.8645,315.0,-0.041234,0.0,-0.99915,-0.99915,0.0,0.041234,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_623,1294
1295,8,6,624,-115.539,6.98881,315.0,0.0795008,0.0,-0.996835,-0.996835,0.0,-0.0795008,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_624,1295
1296,8,6,625,-116.038,-7.019,385.0,0.199076,0.0,-0.979984,-0.979984,0.0,-0.199076,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_625,1296
1297,8,6,626,-114.346,-20.9546,385.0,0.315749,0.0,-0.948843,-0.948843,0.0,-0.315749,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_626,1297
1298,8,6,627,-110.986,-34.5847,385.0,0.427817,0.0,-0.903865,-0.903865,0.0,-0.427817,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_627,1298
1299,8,6,628,-106.008,-47.7105,385.0,0.533647,0.0,-0.845708,-0.845708,0.0,-0.533647,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_628,1299
1300,8,6,629,-99.4846,-60.1405,385.0,0.631695,0.0,-0.775217,-0.775217,0.0,-0.631695,0,1,0,0.15,8.4,8.4,36,0.05,0.05625,8_6_629,1300
